Date,Open,High,Low,Close,Volume
7/31/2015,631.38,632.91,625.5,625.61,"1,706,100"
8/3/2015,625.34,633.06,625.34,631.21,"1,304,500"
8/4/2015,628.42,634.81,627.16,629.25,"1,490,900"
8/5/2015,634.33,647.86,633.16,643.78,"2,334,300"
8/6/2015,645,645.38,632.25,642.68,"1,572,600"
8/7/2015,640.23,642.68,629.71,635.3,"1,403,900"
8/10/2015,639.48,643.44,631.25,633.73,"1,809,200"
8/11/2015,669.2,674.9,654.27,660.78,"5,029,200"
8/12/2015,663.08,665,652.29,659.56,"2,936,700"
8/13/2015,659.32,664.5,651.66,656.45,"1,810,700"
8/14/2015,655.01,659.85,652.66,657.12,"1,072,100"
8/17/2015,656.8,661.38,651.24,660.87,"1,051,700"
8/18/2015,661.9,664,653.46,656.13,"1,456,100"
8/19/2015,656.6,667,654.19,660.9,"2,131,600"
8/20/2015,655.46,662.99,642.9,646.83,"2,855,300"
8/21/2015,639.78,640.05,612.33,612.48,"4,265,200"
8/24/2015,573,599.33,565.05,589.61,"5,770,300"
8/25/2015,614.91,617.45,581.11,582.06,"3,538,000"
8/26/2015,610.35,631.71,599.05,628.62,"4,235,900"
8/27/2015,639.4,643.59,622,637.61,"3,491,300"
8/28/2015,632.82,636.88,624.56,630.38,"1,978,700"
8/31/2015,627.54,635.8,617.68,618.25,"2,176,700"
9/1/2015,602.36,612.86,594.1,597.79,"3,702,100"
9/2/2015,605.59,614.34,599.71,614.34,"2,575,600"
9/3/2015,617,619.71,602.82,606.25,"1,759,600"
9/4/2015,600,603.47,595.25,600.7,"2,089,000"
9/8/2015,612.49,616.31,604.12,614.66,"2,279,500"
9/9/2015,621.22,626.52,609.6,612.72,"1,702,100"
9/10/2015,613.1,624.16,611.43,621.35,"1,905,300"
9/11/2015,619.75,625.78,617.42,625.77,"1,373,500"
9/14/2015,625.7,625.86,619.43,623.24,"1,702,300"
9/15/2015,626.7,638.7,623.78,635.14,"2,084,400"
9/16/2015,635.47,637.95,632.32,635.98,"1,286,500"
9/17/2015,637.79,650.9,635.02,642.9,"2,274,700"
9/18/2015,636.79,640,627.02,629.25,"5,133,400"
9/21/2015,634.4,636.49,625.94,635.44,"1,788,500"
9/22/2015,627,627.55,615.43,622.69,"2,562,900"
9/23/2015,622.05,628.93,620,622.36,"1,470,900"
9/24/2015,616.64,627.32,612.4,625.8,"2,240,100"
9/25/2015,629.77,629.77,611,611.97,"2,174,000"
9/28/2015,610.34,614.6,589.38,594.89,"3,127,700"
9/29/2015,597.28,605,590.22,594.97,"2,309,500"
9/30/2015,603.28,608.76,600.73,608.42,"2,413,400"
10/1/2015,608.37,612.09,599.85,611.29,"1,867,600"
10/2/2015,607.2,627.34,603.13,626.91,"2,684,800"
10/5/2015,632,643.01,627,641.47,"1,803,600"
10/6/2015,638.84,649.25,636.53,645.44,"2,166,300"
10/7/2015,649.24,650.61,632.15,642.36,"2,092,700"
10/8/2015,641.36,644.45,625.56,639.16,"2,182,100"
10/9/2015,640,645.99,635.32,643.61,"1,648,700"
10/12/2015,642.09,648.5,639.01,646.67,"1,275,200"
10/13/2015,643.15,657.81,643.15,652.3,"1,807,700"
10/14/2015,653.21,659.39,648.85,651.16,"1,415,500"
10/15/2015,654.66,663.13,654.46,661.74,"1,885,700"
10/16/2015,664.11,664.97,657.2,662.2,"1,611,100"
10/19/2015,661.18,666.82,659.58,666.1,"1,477,300"
10/20/2015,664.04,664.72,644.2,650.28,"2,490,000"
10/21/2015,654.15,655.87,641.73,642.61,"1,791,100"
10/22/2015,646.7,657.8,644.01,651.79,"4,071,000"
10/23/2015,727.5,730,701.5,702,"6,653,900"
10/26/2015,701.55,719.15,701.26,712.78,"2,716,600"
10/27/2015,707.38,713.62,704.55,708.49,"2,245,800"
10/28/2015,707.33,712.98,703.08,712.95,"2,178,900"
10/29/2015,710.5,718.26,710.01,716.92,"1,456,000"
10/30/2015,715.73,718,710.05,710.81,"1,908,800"
11/2/2015,711.06,721.62,705.85,721.11,"1,886,300"
11/3/2015,718.86,724.65,714.72,722.16,"1,565,400"
11/4/2015,722,733.1,721.9,728.11,"1,706,700"
11/5/2015,729.47,739.48,729.47,731.25,"1,861,600"
11/6/2015,731.5,735.41,727.01,733.76,"1,511,600"
11/9/2015,730.2,734.71,719.43,724.89,"2,069,800"
11/10/2015,724.4,730.59,718.5,728.32,"1,608,000"
11/11/2015,732.46,741,730.23,735.4,"1,366,400"
11/12/2015,731,737.8,728.65,731.23,"1,837,200"
11/13/2015,729.17,731.15,716.73,717,"2,075,500"
11/16/2015,715.6,729.49,711.33,728.96,"1,905,900"
11/17/2015,729.29,731.84,723.03,725.3,"1,510,900"
11/18/2015,727.58,741.41,727,740,"1,684,300"
11/19/2015,738.74,742,737.43,738.41,"1,327,100"
11/20/2015,746.53,757.92,743,756.6,"2,212,300"
11/23/2015,757.45,762.71,751.82,755.98,"1,414,500"
11/24/2015,752,755.28,737.63,748.28,"2,333,100"
11/25/2015,748.14,752,746.06,748.15,"1,122,100"
11/27/2015,748.46,753.41,747.49,750.26,"838,500"
11/30/2015,748.81,754.93,741.27,742.6,"2,097,600"
12/1/2015,747.11,768.95,746.7,767.04,"2,134,600"
12/2/2015,768.9,775.96,758.96,762.38,"2,230,400"
12/3/2015,766.01,768.99,745.63,752.54,"2,590,600"
12/4/2015,753.1,768.49,750,766.81,"2,757,300"
12/7/2015,767.77,768.73,755.09,763.25,"1,812,300"
12/8/2015,757.89,764.8,754.2,762.37,"1,829,500"
12/9/2015,759.17,764.23,737,751.61,"2,700,000"
12/10/2015,752.85,755.85,743.83,749.46,"1,984,900"
12/11/2015,741.16,745.71,736.75,738.87,"2,224,400"
12/14/2015,741.79,748.73,724.17,747.77,"2,412,500"
12/15/2015,753,758.08,743.01,743.4,"2,666,200"
12/16/2015,750,760.59,739.43,758.09,"1,993,300"
12/17/2015,762.42,762.68,749,749.43,"1,553,400"
12/18/2015,746.51,754.13,738.15,739.31,"3,148,700"
12/21/2015,746.13,750,740,747.77,"1,525,700"
12/22/2015,751.65,754.85,745.53,750,"1,365,400"
12/23/2015,753.47,754.21,744,750.31,"1,565,900"
12/24/2015,749.55,751.35,746.62,748.4,"527,200"
12/28/2015,752.92,762.99,749.52,762.51,"1,515,300"
12/29/2015,766.69,779.98,766.43,776.6,"1,765,000"
12/30/2015,776.6,777.6,766.9,771,"1,293,300"
12/31/2015,769.5,769.5,758.34,758.88,"1,489,600"
1/4/2016,743,744.06,731.26,741.84,"3,272,800"
1/5/2016,746.45,752,738.64,742.58,"1,950,700"
1/6/2016,730,747.18,728.92,743.62,"1,947,000"
1/7/2016,730.31,738.5,719.06,726.39,"2,963,700"
1/8/2016,731.45,733.23,713,714.47,"2,450,900"
1/11/2016,716.61,718.85,703.54,716.03,"2,090,600"
1/12/2016,721.68,728.75,717.32,726.07,"2,024,500"
1/13/2016,730.85,734.74,698.61,700.56,"2,501,700"
1/14/2016,705.38,721.92,689.1,714.72,"2,225,800"
1/15/2016,692.29,706.74,685.37,694.45,"3,592,400"
1/19/2016,703.3,709.98,693.41,701.79,"2,268,100"
1/20/2016,688.61,706.85,673.26,698.45,"3,445,000"
1/21/2016,702.18,719.19,694.46,706.59,"2,412,200"
1/22/2016,723.6,728.13,720.12,725.25,"2,011,800"
1/25/2016,723.58,729.68,710.01,711.67,"1,711,700"
1/26/2016,713.85,718.28,706.48,713.04,"1,331,700"
1/27/2016,713.67,718.23,694.39,699.99,"2,194,200"
1/28/2016,722.22,733.69,712.35,730.96,"2,676,400"
1/29/2016,731.53,744.99,726.8,742.95,"3,474,300"
2/1/2016,750.46,757.86,743.27,752,"5,139,200"
2/2/2016,784.5,789.87,764.65,764.65,"6,348,100"
2/3/2016,770.22,774.5,720.5,726.95,"6,171,000"
2/4/2016,722.81,727,701.86,708.01,"5,168,700"
2/5/2016,703.87,703.99,680.15,683.57,"5,105,700"
2/8/2016,667.85,684.03,663.06,682.74,"4,247,400"
2/9/2016,672.32,699.9,668.77,678.11,"3,608,900"
2/10/2016,686.86,701.31,682.13,684.12,"2,638,000"
2/11/2016,675,689.35,668.87,683.11,"3,024,000"
2/12/2016,690.26,693.75,678.6,682.4,"2,141,400"
2/16/2016,692.98,698,685.05,691,"2,520,000"
2/17/2016,698.09,709.75,691.38,708.4,"2,492,600"
2/18/2016,710,712.35,696.03,697.35,"1,883,200"
2/19/2016,695.03,703.08,694.05,700.91,"1,589,300"
2/22/2016,707.45,713.24,702.51,706.46,"1,949,800"
2/23/2016,701.45,708.4,693.58,695.85,"2,009,300"
2/24/2016,688.92,700,680.78,699.56,"1,963,600"
2/25/2016,700.01,705.98,690.59,705.75,"1,642,200"
2/26/2016,708.58,713.43,700.86,705.07,"2,243,500"
2/29/2016,700.32,710.89,697.68,697.77,"2,481,100"
3/1/2016,703.62,718.81,699.77,718.81,"2,151,400"
3/2/2016,719,720,712,718.85,"1,629,000"
3/3/2016,718.68,719.45,706.02,712.42,"1,958,000"
3/4/2016,714.99,716.49,706.02,710.89,"1,972,100"
3/7/2016,706.9,708.09,686.9,695.16,"2,985,100"
3/8/2016,688.59,703.79,685.34,693.97,"2,076,300"
3/9/2016,698.47,705.68,694,705.24,"1,421,500"
3/10/2016,708.12,716.44,703.36,712.82,"2,833,500"
3/11/2016,720,726.92,717.13,726.82,"1,970,800"
3/14/2016,726.81,735.5,725.15,730.49,"1,718,300"
3/15/2016,726.92,732.29,724.77,728.33,"1,721,000"
3/16/2016,726.37,737.47,724.51,736.09,"1,624,400"
3/17/2016,736.45,743.07,736,737.78,"1,860,800"
3/18/2016,741.86,742,731.83,737.6,"2,980,700"
3/21/2016,736.5,742.5,733.52,742.09,"1,836,500"
3/22/2016,737.46,745,737.46,740.75,"1,269,700"
3/23/2016,742.36,745.72,736.15,738.06,"1,432,100"
3/24/2016,732.01,737.75,731,735.3,"1,594,900"
3/28/2016,736.79,738.99,732.5,733.53,"1,301,300"
3/29/2016,734.59,747.25,728.76,744.77,"1,903,800"
3/30/2016,750.1,757.88,748.74,750.53,"1,782,400"
3/31/2016,749.25,750.85,740.94,744.95,"1,718,800"
4/1/2016,738.6,750.34,737,749.91,"1,576,700"
4/4/2016,750.06,752.8,742.43,745.29,"1,134,200"
4/5/2016,738,742.8,735.37,737.8,"1,132,300"
4/6/2016,735.77,746.24,735.56,745.69,"1,053,700"
4/7/2016,745.37,747,736.28,740.28,"1,453,200"
4/8/2016,743.97,745.45,735.55,739.15,"1,290,800"
4/11/2016,743.02,745,736.05,736.1,"1,220,100"
4/12/2016,738,743.83,731.01,743.09,"1,353,000"
4/13/2016,749.16,754.38,744.26,751.72,"1,707,100"
4/14/2016,754.01,757.31,752.71,753.2,"1,135,300"
4/15/2016,753.98,761,752.69,759,"1,809,300"
4/18/2016,760.46,768.05,757.3,766.61,"1,556,000"
4/19/2016,769.51,769.9,749.33,753.93,"2,030,500"
4/20/2016,758,758.13,750.01,752.67,"1,529,200"
4/21/2016,755.38,760.45,749.55,759.14,"3,060,500"
4/22/2016,726.3,736.12,713.61,718.77,"5,951,900"
4/25/2016,716.1,723.93,715.59,723.15,"1,959,200"
4/26/2016,725.42,725.77,703.03,708.14,"2,744,600"
4/27/2016,707.29,708.98,692.36,705.84,"3,098,600"
4/28/2016,708.26,714.17,689.55,691.02,"2,867,300"
4/29/2016,690.7,697.62,689,693.01,"2,487,700"
5/2/2016,697.63,700.64,691,698.21,"1,645,300"
5/3/2016,696.87,697.84,692,692.36,"1,543,800"
5/4/2016,690.49,699.75,689.01,695.7,"1,693,500"
5/5/2016,697.7,702.32,695.72,701.43,"1,683,500"
5/6/2016,698.38,711.86,698.11,711.12,"1,826,100"
5/9/2016,712,718.71,710,712.9,"1,510,300"
5/10/2016,716.75,723.5,715.72,723.18,"1,569,600"
5/11/2016,723.41,724.48,712.8,715.29,"1,692,100"
5/12/2016,717.06,719.25,709,713.31,"1,360,700"
5/13/2016,711.93,716.66,709.26,710.83,"1,314,500"
5/16/2016,709.13,718.48,705.65,716.49,"1,317,100"
5/17/2016,715.99,721.52,704.11,706.23,"2,001,200"
5/18/2016,703.67,711.6,700.63,706.63,"1,766,800"
5/19/2016,702.36,706,696.8,700.32,"1,670,200"
5/20/2016,701.62,714.58,700.52,709.74,"1,828,400"
5/23/2016,706.53,711.48,704.18,704.24,"1,330,700"
5/24/2016,706.86,720.97,706.86,720.09,"1,929,500"
5/25/2016,720.76,727.51,719.71,725.27,"1,629,200"
5/26/2016,722.87,728.33,720.28,724.12,"1,576,300"
5/27/2016,724.01,733.94,724,732.66,"1,974,000"
5/31/2016,731.74,739.73,731.26,735.72,"2,129,500"
6/1/2016,734.53,737.21,730.66,734.15,"1,253,600"
6/2/2016,732.5,733.02,724.17,730.4,"1,341,800"
6/3/2016,729.27,729.49,720.56,722.34,"1,226,300"
6/6/2016,724.91,724.91,714.61,716.55,"1,565,300"
6/7/2016,719.84,721.98,716.55,716.65,"1,336,200"
6/8/2016,723.96,728.57,720.58,728.28,"1,583,700"
6/9/2016,722.87,729.54,722.34,728.58,"988,900"
6/10/2016,719.47,725.89,716.43,719.41,"1,216,400"
6/13/2016,716.51,725.44,716.51,718.36,"1,258,900"
6/14/2016,716.48,722.47,713.12,718.27,"1,306,100"
6/15/2016,719,722.98,717.31,718.92,"1,214,500"
6/16/2016,714.91,716.65,703.26,710.36,"1,982,500"
6/17/2016,708.65,708.82,688.45,691.72,"3,402,400"
6/20/2016,698.77,702.48,693.41,693.71,"2,082,500"
6/21/2016,698.4,702.77,692.01,695.94,"1,465,600"
6/22/2016,699.06,700.86,693.08,697.46,"1,184,300"
6/23/2016,697.45,701.95,687,701.87,"2,171,400"
6/24/2016,675.17,689.4,673.45,675.22,"4,449,000"
6/27/2016,671,672.3,663.28,668.26,"2,629,000"
6/28/2016,678.97,680.33,673,680.04,"2,173,800"
6/29/2016,683,687.43,681.41,684.11,"1,932,600"
6/30/2016,685.47,692.32,683.65,692.1,"1,597,700"
7/1/2016,692.2,700.65,692.13,699.21,"1,344,700"
7/5/2016,696.06,696.94,688.88,694.95,"1,462,600"
7/6/2016,689.98,701.68,689.09,697.77,"1,411,900"
7/7/2016,698.08,698.2,688.22,695.36,"1,304,200"
7/8/2016,699.5,705.71,696.43,705.63,"1,575,200"
7/11/2016,708.05,716.51,707.24,715.09,"1,111,800"
7/12/2016,719.12,722.94,715.91,720.64,"1,336,900"
7/13/2016,723.62,724,716.85,716.98,"935,900"
7/14/2016,721.58,722.21,718.03,720.95,"950,200"
7/15/2016,725.73,725.74,719.05,719.85,"1,279,300"
7/18/2016,722.71,736.13,721.19,733.78,"1,295,500"
7/19/2016,729.89,736.99,729,736.96,"1,227,500"
7/20/2016,737.33,742.13,737.1,741.19,"1,289,700"
7/21/2016,740.36,741.69,735.83,738.63,"1,026,300"
7/22/2016,741.86,743.24,736.56,742.74,"1,259,800"
7/25/2016,740.67,742.61,737.5,739.77,"1,032,400"
7/26/2016,739.04,741.69,734.27,738.42,"1,186,700"
7/27/2016,738.28,744.46,737,741.77,"1,512,500"
7/28/2016,747.04,748.65,739.3,745.91,"3,530,200"
7/29/2016,772.71,778.55,766.77,768.79,"3,841,500"
8/1/2016,761.09,780.43,761.09,772.88,"2,700,500"
8/2/2016,768.69,775.84,767.85,771.07,"1,784,500"
8/3/2016,767.18,773.21,766.82,773.18,"1,287,400"
8/4/2016,772.22,774.07,768.79,771.61,"1,140,300"
8/5/2016,773.78,783.04,772.34,782.22,"1,801,200"
8/8/2016,782,782.63,778.09,781.76,"1,107,900"
8/9/2016,781.1,788.94,780.57,784.26,"1,318,900"
8/10/2016,783.75,786.81,782.78,784.68,"786,400"
8/11/2016,785,789.75,782.97,784.85,"975,100"
8/12/2016,781.5,783.4,780.4,783.22,"740,500"
8/15/2016,783.75,787.49,780.11,782.44,"938,200"
8/16/2016,780.3,780.98,773.44,777.14,"1,028,000"
8/17/2016,777.32,780.81,773.53,779.91,"924,200"
8/18/2016,780.01,782.86,777,777.5,"719,400"
8/19/2016,775,777.1,773.13,775.42,"861,500"
8/22/2016,773.27,774.54,770.05,772.15,"951,400"
8/23/2016,775.48,776.44,771.78,772.08,"928,200"
8/24/2016,770.58,774.5,767.07,769.64,"1,072,000"
8/25/2016,767,771.89,763.18,769.41,"926,900"
8/26/2016,769,776.08,765.85,769.54,"1,166,700"
8/29/2016,768.74,774.99,766.61,772.15,"847,600"
8/30/2016,769.33,774.47,766.84,769.09,"1,130,000"
8/31/2016,767.01,769.09,765.38,767.05,"1,248,600"
9/1/2016,769.25,771.02,764.3,768.78,"925,100"
9/2/2016,773.01,773.92,768.41,771.46,"1,072,700"
9/6/2016,773.45,782,771,780.08,"1,442,800"
9/7/2016,780,782.73,776.2,780.35,"893,700"
9/8/2016,778.59,780.35,773.58,775.32,"1,270,300"
9/9/2016,770.1,773.24,759.66,759.66,"1,885,500"
9/12/2016,755.13,770.29,754,769.02,"1,311,000"
9/13/2016,764.48,766.22,755.8,759.69,"1,395,000"
9/14/2016,759.61,767.68,759.11,762.49,"1,087,400"
9/15/2016,762.89,773.8,759.96,771.76,"1,305,100"
9/16/2016,769.75,769.75,764.66,768.88,"2,049,300"
9/19/2016,772.42,774,764.44,765.7,"1,172,800"
9/20/2016,769,773.33,768.53,771.41,"978,600"
9/21/2016,772.66,777.16,768.3,776.22,"1,167,800"
9/22/2016,780,789.85,778.44,787.21,"1,486,200"
9/23/2016,786.59,788.93,784.15,786.9,"1,411,900"
9/26/2016,782.74,782.74,773.07,774.21,"1,533,200"
9/27/2016,775.5,785.99,774.31,783.01,"1,153,200"
9/28/2016,777.85,781.81,774.97,781.56,"1,109,800"
9/29/2016,781.44,785.8,774.23,775.01,"1,314,700"
9/30/2016,776.33,780.94,774.09,777.29,"1,585,300"
10/3/2016,774.25,776.07,769.5,772.56,"1,278,800"
10/4/2016,776.03,778.71,772.89,776.43,"1,201,400"
10/5/2016,779.31,782.07,775.65,776.47,"1,461,200"
10/6/2016,779,780.48,775.54,776.86,"1,070,700"
10/7/2016,779.66,779.66,770.75,775.08,"933,200"
10/10/2016,777.71,789.38,775.87,785.94,"1,174,900"
10/11/2016,786.66,792.28,780.58,783.07,"1,372,500"
10/12/2016,783.76,788.13,782.06,786.14,"937,400"
10/13/2016,781.22,781.22,773,778.19,"1,365,300"
10/14/2016,781.65,783.95,776,778.53,"852,500"
10/17/2016,779.8,785.85,777.5,779.96,"1,093,000"
10/18/2016,787.85,801.61,785.57,795.26,"2,056,900"
10/19/2016,798.24,804.6,798.03,801.5,"1,766,800"
10/20/2016,803.3,803.97,796.03,796.97,"1,757,500"
10/21/2016,795,799.5,794,799.37,"1,266,200"
10/24/2016,804.9,815.18,804.82,813.11,"1,697,500"
10/25/2016,816.68,816.68,805.14,807.67,"1,576,400"
10/26/2016,806.34,806.98,796.32,799.07,"1,647,700"
10/27/2016,801,803.49,791.5,795.35,"2,749,200"
10/28/2016,808.35,815.49,793.59,795.37,"4,269,900"
10/31/2016,795.47,796.86,784,784.54,"2,427,300"
11/1/2016,782.89,789.49,775.54,783.61,"2,406,400"
11/2/2016,778.2,781.65,763.45,768.7,"1,872,400"
11/3/2016,767.25,769.95,759.03,762.13,"1,943,200"
11/4/2016,750.66,770.36,750.56,762.02,"2,134,800"
11/7/2016,774.5,785.19,772.55,782.52,"1,585,100"
11/8/2016,783.4,795.63,780.19,790.51,"1,366,900"
11/9/2016,779.94,791.23,771.67,785.31,"2,607,100"
11/10/2016,791.17,791.17,752.18,762.56,"4,745,200"
11/11/2016,756.54,760.78,750.38,754.02,"2,431,800"
11/14/2016,755.6,757.85,727.54,736.08,"3,654,400"
11/15/2016,746.97,764.42,746.97,758.49,"2,384,000"
11/16/2016,755.2,766.36,750.51,764.48,"1,472,600"
11/17/2016,766.92,772.7,764.23,771.23,"1,304,000"
11/18/2016,771.37,775,760,760.54,"1,547,100"
11/21/2016,762.61,769.7,760.6,769.2,"1,330,600"
11/22/2016,772.63,776.96,767,768.27,"1,593,100"
11/23/2016,767.73,768.28,755.25,760.99,"1,478,400"
11/25/2016,764.26,765,760.52,761.68,"587,400"
11/28/2016,760,779.53,759.8,768.24,"2,188,200"
11/29/2016,771.53,778.5,768.24,770.84,"1,616,600"
11/30/2016,770.07,772.99,754.83,758.04,"2,392,900"
12/1/2016,757.44,759.85,737.03,747.92,"3,017,900"
12/2/2016,744.59,754,743.1,750.5,"1,452,500"
12/5/2016,757.71,763.9,752.9,762.52,"1,394,200"
12/6/2016,764.73,768.83,757.34,759.11,"1,690,700"
12/7/2016,761,771.36,755.8,771.19,"1,761,000"
12/8/2016,772.48,778.18,767.23,776.42,"1,488,100"
12/9/2016,780,789.43,779.02,789.29,"1,821,900"
12/12/2016,785.04,791.25,784.35,789.27,"2,104,100"
12/13/2016,793.9,804.38,793.34,796.1,"2,145,200"
12/14/2016,797.4,804,794.01,797.07,"1,704,200"
12/15/2016,797.34,803,792.92,797.85,"1,626,500"
12/16/2016,800.4,800.86,790.29,790.8,"2,443,800"
12/19/2016,790.22,797.66,786.27,794.2,"1,232,100"
12/20/2016,796.76,798.65,793.27,796.42,"951,000"
12/21/2016,795.84,796.68,787.1,794.56,"1,211,300"
12/22/2016,792.36,793.32,788.58,791.26,"972,200"
12/23/2016,790.9,792.74,787.28,789.91,"623,400"
12/27/2016,790.68,797.86,787.66,791.55,"789,100"
12/28/2016,793.7,794.23,783.2,785.05,"1,153,800"
12/29/2016,783.33,785.93,778.92,782.79,"744,300"
12/30/2016,782.75,782.78,770.41,771.82,"1,770,000"
